Date,Day,Stadium,Team,Position,Back_Number,Name,Substitute,Goal,Assist,Shoot,Foul,Yellow_Card,Sending_Off,Corner_Kick,Off-side
2018-08-29,수,Pakan Sari Stadium,베트남,DF,2,팜 쑤안 만,,0,0,2,2,1,0,0,1
2018-08-29,수,Pakan Sari Stadium,베트남,DF,3,도 두이 만,,0,0,0,1,0,0,0,1
2018-08-29,수,Pakan Sari Stadium,베트남,DF,4,부이 티엔 둥,,0,0,0,1,0,0,0,0
2018-08-29,수,Pakan Sari Stadium,베트남,DF,17,부 반 탄,,0,0,0,3,0,0,0,0
2018-08-29,수,Pakan Sari Stadium,베트남,DF,21,쩐 딘 쫑,,0,0,0,2,1,0,0,0
2018-08-29,수,Pakan Sari Stadium,베트남,MF,6,르엉 쑤언 쯔엉,쩐 민 부옹,0,0,0,2,0,0,0,0
2018-08-29,수,Pakan Sari Stadium,베트남,MF,16,쩐 민 부옹,,1,0,1,0,0,0,1,0
2018-08-29,수,Pakan Sari Stadium,베트남,MF,15,팜 득 후이,응우옌 반 퀴옛,0,0,0,0,0,0,0,0
2018-08-29,수,Pakan Sari Stadium,베트남,MF,19,응우옌 쿠앙 하이,,0,0,2,0,0,0,0,0
2018-08-29,수,Pakan Sari Stadium,베트남,MF,9,응우옌 콩 푸엉,,0,0,1,0,0,0,0,0
2018-08-29,수,Pakan Sari Stadium,베트남,FW,10,응우옌 반 퀴옛,,0,0,2,1,0,0,2,0
2018-08-29,수,Pakan Sari Stadium,베트남,FW,11,응우옌 안 둑,응우옌 콩 푸엉,0,0,1,0,0,0,0,0
2018-08-29,수,Pakan Sari Stadium,베트남,FW,20,판 반 둑,,0,0,2,1,0,0,1,0
2018-08-31,금,JSC - Gelora Sriwijaya,대한민국,GK,1,윤영글,,0,0,0,0,0,0,0,0
2018-08-31,금,JSC - Gelora Sriwijaya,대한민국,DF,19,이은미,,0,0,2,1,0,0,2,0
2018-08-31,금,JSC - Gelora Sriwijaya,대한민국,DF,4,심서연,,0,0,0,0,0,0,0,0
2018-08-31,금,JSC - Gelora Sriwijaya,대한민국,DF,5,홍혜지,,0,0,0,1,0,0,0,0
2018-08-31,금,JSC - Gelora Sriwijaya,대한민국,DF,20,김혜리,,0,1,0,0,0,0,0,0
2018-08-31,금,JSC - Gelora Sriwijaya,대한민국,MF,10,지소연,장창,1,0,1,1,0,0,1,0
2018-08-31,금,JSC - Gelora Sriwijaya,대한민국,MF,15,장창,,0,0,0,1,0,0,1,0
2018-08-31,금,JSC - Gelora Sriwijaya,대한민국,MF,8,조소현,,0,0,2,0,0,0,0,0
2018-08-31,금,JSC - Gelora Sriwijaya,대한민국,MF,7,이민아,,1,0,4,0,0,0,0,0
2018-08-31,금,JSC - Gelora Sriwijaya,대한민국,MF,12,문미라,,1,0,2,0,0,0,0,0
2018-08-31,금,JSC - Gelora Sriwijaya,대한민국,FW,2,장슬기,전가을,0,1,5,0,0,0,0,2
2018-08-31,금,JSC - Gelora Sriwijaya,대한민국,FW,9,전가을,,0,0,0,0,0,0,1,0
2018-08-31,금,JSC - Gelora Sriwijaya,대한민국,FW,16,손화연,문미라,0,0,1,2,1,0,2,0
2018-08-31,금,JSC - Gelora Sriwijaya,대한민국,FW,11,이금민,,1,0,5,0,0,0,0,0
2018-08-31,금,JSC - Gelora Sriwijaya,중화타이베이,GK,1,차이 밍중,,0,0,0,1,1,0,0,0
2018-08-31,금,JSC - Gelora Sriwijaya,중화타이베이,DF,11,러아 리친,,0,0,0,0,0,0,1,0
2018-08-31,금,JSC - Gelora Sriwijaya,중화타이베이,DF,19,수 신윈,,0,0,0,0,0,0,0,0
2018-08-31,금,JSC - Gelora Sriwijaya,중화타이베이,DF,5,첸 야후에이,,0,0,0,0,0,0,0,0
2018-08-31,금,JSC - Gelora Sriwijaya,중화타이베이,MF,3,주오 리샨,,0,0,0,0,0,0,0,0
2018-08-31,금,JSC - Gelora Sriwijaya,중화타이베이,MF,6,린 야한,,0,0,0,0,0,0,0,0
2018-08-31,금,JSC - Gelora Sriwijaya,중화타이베이,MF,7,리우 치엔윤,팅 츠,0,0,1,2,0,0,0,0
2018-08-31,금,JSC - Gelora Sriwijaya,중화타이베이,MF,8,왕 샹훼이,,0,0,0,0,0,0,0,0
2018-08-31,금,JSC - Gelora Sriwijaya,중화타이베이,MF,12,소우 신니,첸 야후에이,0,0,0,0,0,0,0,0
2018-08-31,금,JSC - Gelora Sriwijaya,중화타이베이,MF,4,파오 신수안,,0,0,1,1,0,0,0,0
2018-08-31,금,JSC - Gelora Sriwijaya,중화타이베이,FW,17,팅 츠,,0,0,0,0,0,0,0,0
2018-08-31,금,JSC - Gelora Sriwijaya,중화타이베이,FW,13,첸 옌핑,,0,0,0,0,0,0,0,0
2018-08-31,금,JSC - Gelora Sriwijaya,중화타이베이,FW,9,리 시우친,파오 신수안,0,0,0,0,0,0,0,0
2018-08-31,금,JSC - Gelora Sriwijaya,중화타이베이,FW,10,위 시우친,,0,0,1,0,0,0,0,1
2018-09-01,토,Pakan Sari Stadium,대한민국,GK,18,조현우,,0,0,0,0,1,0,0,0
2018-09-01,토,Pakan Sari Stadium,대한민국,DF,4,김진야,,0,0,0,1,0,0,0,0
2018-09-01,토,Pakan Sari Stadium,대한민국,DF,3,김민재,,0,0,0,1,0,0,0,0
2018-09-01,토,Pakan Sari Stadium,대한민국,DF,2,황현수,,0,0,0,0,0,0,0,0
2018-09-01,토,Pakan Sari Stadium,대한민국,MF,13,조유민,,0,0,2,0,0,0,0,0
2018-09-01,토,Pakan Sari Stadium,대한민국,MF,6,김문환,,0,0,1,1,0,0,0,0
2018-09-01,토,Pakan Sari Stadium,대한민국,MF,20,김정민,이승우,0,0,0,1,0,0,0,0
2018-09-01,토,Pakan Sari Stadium,대한민국,MF,10,황인범,,0,0,0,1,0,0,1,0
2018-09-01,토,Pakan Sari Stadium,대한민국,MF,8,이진현,장윤호,0,0,1,0,0,0,4,0
2018-09-01,토,Pakan Sari Stadium,대한민국,MF,7,손흥민,나상호,0,2,3,2,0,0,3,1
2018-09-01,토,Pakan Sari Stadium,대한민국,FW,17,이승우,,1,0,3,2,1,0,0,0
2018-09-01,토,Pakan Sari Stadium,대한민국,FW,14,장윤호,,0,0,0,0,0,0,0,0
2018-09-01,토,Pakan Sari Stadium,대한민국,FW,11,나상호,,0,0,0,0,0,0,0,0
2018-09-01,토,Pakan Sari Stadium,대한민국,FW,16,황의조,황현수,0,0,4,1,0,0,0,4
2018-09-01,토,Pakan Sari Stadium,대한민국,FW,9,황희찬,,1,0,1,5,1,0,0,0
2018-09-01,토,Pakan Sari Stadium,일본,GK,1,코지마 료스케,,0,0,0,0,0,0,0,0
2018-09-01,토,Pakan Sari Stadium,일본,DF,20,타츠야 유고,,0,0,0,2,0,0,0,0
2018-09-01,토,Pakan Sari Stadium,일본,DF,4,이타쿠라 코,,0,0,2,1,1,0,0,0
2018-09-01,토,Pakan Sari Stadium,일본,DF,5,스기오카 다이키,엔도 케이타,0,0,0,0,0,0,0,0
2018-09-01,토,Pakan Sari Stadium,일본,DF,7,하라 테루키,,0,0,0,1,0,0,0,0
2018-09-01,토,Pakan Sari Stadium,일본,MF,11,엔도 케이타,,0,0,0,0,0,0,0,0
2018-09-01,토,Pakan Sari Stadium,일본,MF,2,나가누마 요이치,하츠세 료,0,0,0,5,1,0,0,0
2018-09-01,토,Pakan Sari Stadium,일본,MF,6,하츠세 료,,0,0,0,0,0,0,2,0
2018-09-01,토,Pakan Sari Stadium,일본,MF,13,이와사키 유토,하타테 레오,0,0,1,3,0,0,0,0
2018-09-01,토,Pakan Sari Stadium,일본,MF,14,마츠모토 타이시,,0,0,0,0,0,0,0,0
2018-09-01,토,Pakan Sari Stadium,일본,MF,16,와타나베 코우타,카미야 유타,0,0,0,2,0,0,0,0
2018-09-01,토,Pakan Sari Stadium,일본,MF,17,카미야 유타,,0,0,0,0,0,0,0,0
2018-09-01,토,Pakan Sari Stadium,일본,MF,10,미요시 코지,,0,0,1,4,0,0,3,0
2018-09-01,토,Pakan Sari Stadium,일본,FW,9,하타테 레오,,0,0,0,1,0,0,0,0
2018-09-01,토,Pakan Sari Stadium,일본,FW,15,우에다 아야세,,1,0,1,1,0,0,0,1
2018-09-07,금,고양종합운동장,대한민국,GK,1,김승규,,0,0,0,0,0,0,0,0
2018-09-07,금,고양종합운동장,대한민국,DF,14,홍철,,0,0,0,0,0,0,0,0
2018-09-07,금,고양종합운동장,대한민국,DF,19,김영권,,0,0,0,0,0,0,0,0
2018-09-07,금,고양종합운동장,대한민국,DF,2,이용,김문환,0,0,0,0,0,0,0,0
2018-09-07,금,고양종합운동장,대한민국,DF,24,김문환,,0,0,0,0,0,0,0,0
2018-09-07,금,고양종합운동장,대한민국,DF,4,김민재,,0,0,0,0,0,0,0,0
2018-09-07,금,고양종합운동장,대한민국,MF,20,장현수,,0,0,1,0,0,0,0,0
2018-09-07,금,고양종합운동장,대한민국,MF,16,기성용,김민재,0,0,0,0,0,0,0,0
2018-09-07,금,고양종합운동장,대한민국,MF,8,남태희,황인범,1,0,2,1,0,0,0,2
2018-09-07,금,고양종합운동장,대한민국,MF,22,황인범,,0,0,0,0,0,0,0,0
2018-09-07,금,고양종합운동장,대한민국,MF,5,정우영,,0,0,1,0,0,0,0,0
2018-09-07,금,고양종합운동장,대한민국,MF,17,이재성,문선민,1,0,4,0,0,0,0,0
2018-09-07,금,고양종합운동장,대한민국,FW,7,손흥민,이승우,0,0,2,0,0,0,8,0
2018-09-07,금,고양종합운동장,대한민국,FW,10,이승우,,0,0,1,0,0,0,0,0
2018-09-07,금,고양종합운동장,대한민국,FW,13,문선민,,0,0,0,0,0,0,0,0
2018-09-07,금,고양종합운동장,대한민국,FW,9,지동원,황의조,0,0,2,1,0,0,0,1
2018-09-07,금,고양종합운동장,대한민국,FW,18,황의조,,0,0,0,0,0,0,0,1
2018-09-07,금,고양종합운동장,코스타리카,GK,1,알바라도,,0,0,0,0,0,0,0,0
2018-09-07,금,고양종합운동장,코스타리카,DF,16,감보아,,0,0,1,3,1,0,0,0
2018-09-07,금,고양종합운동장,코스타리카,DF,6,두아르테,,0,0,0,1,0,0,0,0
2018-09-07,금,고양종합운동장,코스타리카,DF,15,칼보,,0,0,0,1,0,0,0,0
2018-09-07,금,고양종합운동장,코스타리카,DF,8,오비에도,,0,0,0,0,0,0,0,0
2018-09-07,금,고양종합운동장,코스타리카,MF,13,월리스,,0,0,0,0,0,0,0,0
2018-09-07,금,고양종합운동장,코스타리카,MF,5,크루즈,,0,0,0,2,0,0,0,0
2018-09-07,금,고양종합운동장,코스타리카,MF,12,아길라르,릴,0,0,1,0,0,0,0,0
2018-09-07,금,고양종합운동장,코스타리카,MF,22,릴,,0,0,0,0,0,0,1,0
2018-09-07,금,고양종합운동장,코스타리카,MF,20,구즈만,아조페이파,0,0,1,2,1,0,0,0
2018-09-07,금,고양종합운동장,코스타리카,MF,14,아조페이파,,0,0,0,2,0,0,0,0
2018-09-07,금,고양종합운동장,코스타리카,MF,21,마린,모야,0,0,0,0,0,0,2,0
2018-09-07,금,고양종합운동장,코스타리카,FW,9,콜린드레스,월리스,0,0,0,0,0,0,0,1
2018-09-07,금,고양종합운동장,코스타리카,FW,28,모야,,0,0,0,0,0,0,0,0
2018-09-07,금,고양종합운동장,코스타리카,FW,11,조지,라미레즈,0,0,0,2,0,0,0,0
2018-09-07,금,고양종합운동장,코스타리카,FW,7,라미레즈,,0,0,1,0,0,0,0,0
2018-09-11,화,수원월드컵경기장,대한민국,GK,21,김진현,,0,0,0,0,0,0,0,0
2018-09-11,화,수원월드컵경기장,대한민국,DF,14,홍철,윤석영,0,0,0,0,0,0,0,0
2018-09-11,화,수원월드컵경기장,대한민국,DF,12,윤석영,,0,0,0,0,0,0,0,0
2018-09-11,화,수원월드컵경기장,대한민국,DF,19,김영권,,0,0,0,2,1,0,0,0
2018-09-11,화,수원월드컵경기장,대한민국,DF,20,장현수,,0,0,1,0,0,0,0,0
2018-09-11,화,수원월드컵경기장,대한민국,DF,2,이용,김문환,0,0,0,0,0,0,0,0
2018-09-11,화,수원월드컵경기장,대한민국,MF,24,김문환,,0,0,0,0,0,0,0,0
2018-09-11,화,수원월드컵경기장,대한민국,MF,16,기성용,,0,0,2,1,0,0,0,0
2018-09-11,화,수원월드컵경기장,대한민국,MF,8,남태희,이재성,0,0,0,1,0,0,0,0
2018-09-11,화,수원월드컵경기장,대한민국,MF,17,이재성,,0,0,1,1,0,0,0,0
2018-09-11,화,수원월드컵경기장,대한민국,MF,5,정우영,황인범,0,0,0,1,0,0,0,0
2018-09-11,화,수원월드컵경기장,대한민국,MF,22,황인범,,0,0,0,1,1,0,0,0
2018-09-11,화,수원월드컵경기장,대한민국,FW,7,손흥민,,0,0,1,3,0,0,7,0
2018-09-11,화,수원월드컵경기장,대한민국,FW,11,황희찬,문선민,0,0,1,3,0,0,0,0
2018-09-11,화,수원월드컵경기장,대한민국,FW,13,문선민,,0,0,0,0,0,0,0,0
2018-09-11,화,수원월드컵경기장,대한민국,FW,18,황의조,지동원,0,0,1,0,0,0,0,2
2018-09-11,화,수원월드컵경기장,대한민국,FW,9,지동원,,0,0,0,2,0,0,0,0
2018-09-11,화,수원월드컵경기장,칠레,GK,1,아리아스,,0,0,0,0,0,0,0,0
2018-09-11,화,수원월드컵경기장,칠레,DF,4,이슬라,,0,0,0,1,0,0,0,0
2018-09-11,화,수원월드컵경기장,칠레,DF,16,리츠노브스키,,0,0,2,0,0,0,0,0
2018-09-11,화,수원월드컵경기장,칠레,DF,6,마리판,,0,0,0,0,0,0,0,0
2018-09-11,화,수원월드컵경기장,칠레,DF,2,알보르노스,디아스,0,0,0,1,0,0,0,0
2018-09-11,화,수원월드컵경기장,칠레,DF,5,디아스,,0,0,0,0,0,0,0,0
2018-09-11,화,수원월드컵경기장,칠레,DF,17,메델,,0,0,0,2,1,0,0,0
2018-09-11,화,수원월드컵경기장,칠레,MF,8,비달,에르난데스,0,0,3,0,0,0,0,0
2018-09-11,화,수원월드컵경기장,칠레,MF,9,에르난데스,,0,0,0,0,0,0,0,0
2018-09-11,화,수원월드컵경기장,칠레,MF,20,아랑귀스,풀가르,0,0,0,0,0,0,0,0
2018-09-11,화,수원월드컵경기장,칠레,MF,13,풀가르,,0,0,0,0,0,0,0,0
2018-09-11,화,수원월드컵경기장,칠레,MF,10,발데스,,0,0,4,0,0,0,2,0
2018-09-11,화,수원월드컵경기장,칠레,FW,18,사갈,로드리게스,0,0,1,0,0,0,0,0
2018-09-11,화,수원월드컵경기장,칠레,FW,19,로드리게스,,0,0,0,0,0,0,0,0
2018-09-11,화,수원월드컵경기장,칠레,FW,11,루비오,헤랄디노,0,0,0,2,0,0,0,2
2018-09-11,화,수원월드컵경기장,칠레,FW,26,헤랄디노,,0,0,0,0,0,0,0,0
2018-10-12,금,서울월드컵경기장,대한민국,GK,1,김승규,,0,0,0,0,0,0,0,0
2018-10-12,금,서울월드컵경기장,대한민국,DF,14,홍철,,0,0,1,0,0,0,0,0
2018-10-12,금,서울월드컵경기장,대한민국,DF,19,김영권,김민재,0,0,0,0,0,0,0,0
2018-10-12,금,서울월드컵경기장,대한민국,DF,4,김민재,,0,0,0,0,0,0,0,0
2018-10-12,금,서울월드컵경기장,대한민국,DF,20,장현수,,0,0,0,1,0,0,0,0
2018-10-12,금,서울월드컵경기장,대한민국,DF,2,이용,,0,0,0,0,0,0,0,0
2018-10-12,금,서울월드컵경기장,대한민국,MF,16,기성용,황인범,0,0,0,0,0,0,0,0
2018-10-12,금,서울월드컵경기장,대한민국,MF,22,황인범,,0,0,0,0,0,0,0,0
2018-10-12,금,서울월드컵경기장,대한민국,MF,8,남태희,,0,0,2,0,0,0,0,0
2018-10-12,금,서울월드컵경기장,대한민국,MF,5,정우영,,1,0,1,1,0,0,0,0
2018-10-12,금,서울월드컵경기장,대한민국,FW,7,손흥민,,0,0,1,1,0,0,4,0
2018-10-12,금,서울월드컵경기장,대한민국,FW,11,황희찬,문선민,0,0,0,0,0,0,0,0
2018-10-12,금,서울월드컵경기장,대한민국,FW,12,문선민,,0,0,0,0,0,0,0,0
2018-10-12,금,서울월드컵경기장,대한민국,FW,18,황의조,석현준,1,0,3,0,0,0,0,0
2018-10-12,금,서울월드컵경기장,대한민국,FW,9,석현준,,0,0,1,0,0,0,0,0
2018-10-12,금,서울월드컵경기장,우루과이,GK,1,무슬레라,,0,0,0,0,1,0,0,0
2018-10-12,금,서울월드컵경기장,우루과이,DF,22,카세레스,,0,0,1,0,0,0,0,0
2018-10-12,금,서울월드컵경기장,우루과이,DF,3,고딘,,0,0,0,1,0,0,0,0
2018-10-12,금,서울월드컵경기장,우루과이,DF,19,코아테스,,0,0,0,1,0,0,0,0
2018-10-12,금,서울월드컵경기장,우루과이,DF,17,락살트,사라치,0,0,1,1,0,0,0,0
2018-10-12,금,서울월드컵경기장,우루과이,DF,4,사라치,,0,0,1,0,0,0,0,0
2018-10-12,금,서울월드컵경기장,우루과이,DF,13,실바,,0,0,0,0,0,0,0,0
2018-10-12,금,서울월드컵경기장,우루과이,MF,14,토레이라,,0,0,0,2,0,0,3,0
2018-10-12,금,서울월드컵경기장,우루과이,MF,6,벤탕쿠르,,0,0,2,1,1,0,0,0
2018-10-12,금,서울월드컵경기장,우루과이,MF,15,베시노,페레이로,1,0,2,2,0,0,0,0
2018-10-12,금,서울월드컵경기장,우루과이,MF,8,난데스,실바,0,0,2,2,1,0,0,0
2018-10-12,금,서울월드컵경기장,우루과이,FW,16,페레이로,,0,0,0,0,0,0,0,0
2018-10-12,금,서울월드컵경기장,우루과이,FW,11,스투아니,고메즈,0,0,1,1,0,0,0,0
2018-10-12,금,서울월드컵경기장,우루과이,FW,18,고메즈,,0,0,1,0,0,0,0,0
2018-10-12,금,서울월드컵경기장,우루과이,FW,21,카바니,,0,0,0,0,0,0,0,1
2018-10-16,화,천안종합운동장,대한민국,GK,23,조현우,,0,0,0,0,0,0,0,0
2018-10-16,화,천안종합운동장,대한민국,DF,6,박주호,홍철,1,0,1,1,0,0,0,0
2018-10-16,화,천안종합운동장,대한민국,DF,14,홍철,,0,0,0,0,0,0,0,0
2018-10-16,화,천안종합운동장,대한민국,DF,19,김영권,,0,0,0,1,0,0,0,0
2018-10-16,화,천안종합운동장,대한민국,DF,4,김민재,장현수,0,0,0,2,0,0,0,0
2018-10-16,화,천안종합운동장,대한민국,DF,20,장현수,,0,0,0,0,0,0,0,0
2018-10-16,화,천안종합운동장,대한민국,DF,2,이용,김문환,0,0,0,0,0,0,0,0
2018-10-16,화,천안종합운동장,대한민국,DF,24,김문환,,0,0,0,1,0,0,0,0
2018-10-16,화,천안종합운동장,대한민국,MF,8,남태희,,0,0,4,0,0,0,0,1
2018-10-16,화,천안종합운동장,대한민국,MF,16,기성용,,0,0,1,0,0,0,0,0
2018-10-16,화,천안종합운동장,대한민국,MF,22,황인범,정우영,1,0,1,1,1,0,0,0
2018-10-16,화,천안종합운동장,대한민국,MF,5,정우영,,0,0,0,0,0,0,0,0
2018-10-16,화,천안종합운동장,대한민국,FW,7,손흥민,,0,1,2,0,0,0,4,0
2018-10-16,화,천안종합운동장,대한민국,FW,11,황희찬,문선민,0,1,1,3,0,0,0,0
2018-10-16,화,천안종합운동장,대한민국,FW,12,문선민,,0,0,2,0,0,0,0,0
2018-10-16,화,천안종합운동장,대한민국,FW,9,석현준,황의조,0,0,0,2,0,0,0,2
2018-10-16,화,천안종합운동장,대한민국,FW,18,황의조,,0,0,2,0,0,0,0,0
2018-10-16,화,천안종합운동장,파나마,GK,1,루이스 메히아,,0,0,0,0,0,0,0,0
2018-10-16,화,천안종합운동장,파나마,DF,23,마이클 무리요,,0,0,0,0,0,0,0,0
2018-10-16,화,천안종합운동장,파나마,DF,3,해롤드 커밍스,,0,0,0,1,0,0,0,0
2018-10-16,화,천안종합운동장,파나마,DF,13,아돌포 마차도,,0,0,0,1,0,0,0,0
2018-10-16,화,천안종합운동장,파나마,DF,17,루이스 오바예,에릭 데이비스,0,0,0,0,0,0,0,0
2018-10-16,화,천안종합운동장,파나마,DF,15,에릭 데이비스,,0,0,0,0,0,0,1,0
2018-10-16,화,천안종합운동장,파나마,DF,4,피델 에스코바르,,0,0,0,0,0,0,0,0
2018-10-16,화,천안종합운동장,파나마,MF,7,호세 루이스 로드리게스,가브리엘 토레스,0,0,0,0,0,0,0,0
2018-10-16,화,천안종합운동장,파나마,MF,20,아니발 고도이,,0,0,0,0,0,0,0,0
2018-10-16,화,천안종합운동장,파나마,MF,10,미구엘 카마고,피델 에스코바르,0,0,2,0,0,0,2,0
2018-10-16,화,천안종합운동장,파나마,MF,11,아르만도 쿠퍼,에드가 바르세나스,0,1,0,2,0,0,1,0
2018-10-16,화,천안종합운동장,파나마,MF,8,에드가 바르세나스,,0,0,1,0,0,0,0,0
2018-10-16,화,천안종합운동장,파나마,MF,6,크리스티안 마르티네스,,0,0,0,0,0,0,0,0
2018-10-16,화,천안종합운동장,파나마,FW,9,가브리엘 토레스,,0,0,0,1,0,0,0,1
2018-10-16,화,천안종합운동장,파나마,FW,16,롤란도 블랙번,크리스티안 마르티네스,1,0,2,0,0,0,0,1
2018-10-16,화,천안종합운동장,파나마,FW,18,압디엘 아로요,,1,0,2,0,0,0,0,0
2018-10-19,금,Patriot Stadium,대한민국,GK,23,최민수,,0,0,0,0,0,0,0,0
2018-10-19,금,Patriot Stadium,대한민국,DF,3,이재익,,0,0,0,2,0,0,0,0
2018-10-19,금,Patriot Stadium,대한민국,DF,5,김현우,이지솔,0,0,0,3,0,0,0,0
2018-10-19,금,Patriot Stadium,대한민국,DF,4,이지솔,,0,0,0,0,0,0,0,0
2018-10-19,금,Patriot Stadium,대한민국,DF,2,황태현,,0,0,0,0,0,0,0,0
2018-10-19,금,Patriot Stadium,대한민국,DF,12,최준,,0,0,0,2,0,0,1,0
2018-10-19,금,Patriot Stadium,대한민국,DF,22,김재성,,0,0,1,2,1,0,0,0
2018-10-19,금,Patriot Stadium,대한민국,MF,6,정호진,,0,0,1,3,1,0,0,0
2018-10-19,금,Patriot Stadium,대한민국,MF,14,박태준,,0,0,3,2,0,0,3,0
2018-10-19,금,Patriot Stadium,대한민국,MF,8,고재현,,0,0,0,0,0,0,0,0
2018-10-19,금,Patriot Stadium,대한민국,FW,7,전세진,,1,0,4,0,0,0,0,1
2018-10-19,금,Patriot Stadium,대한민국,FW,10,조영욱,고재현,0,0,1,1,0,0,0,3
2018-10-19,금,Patriot Stadium,대한민국,FW,18,임재혁,엄원상,0,1,1,1,0,0,0,0
2018-10-19,금,Patriot Stadium,대한민국,FW,11,엄원상,,0,0,3,0,0,0,0,0
2018-10-19,금,Patriot Stadium,호주,GK,1,제임스 딜리아노브,,0,0,0,0,0,0,0,0
2018-10-19,금,Patriot Stadium,호주,DF,2,네셔널 아킨슨,,0,0,1,1,0,0,0,0
